"","y","x.1","x.2","x.3","x.4","x.5","x.6","x.7","x.8","x.9","x.10"
"1",61.6266229111058,3.88955991948023,72.0589579138905,29.650040444918,17.8475517774932,92.0778926941566,16.9471331445966,5.37919842312112,66.7739139338955,11.1434456519783,17.6588402516209
"2",379.122065002196,78.7506745157298,64.2793739142362,23.7488184699323,82.163578651147,79.8288226902951,37.7110267227981,75.9960131156258,33.6234959994908,7.84898518864065,66.3445937880315
"3",289.91421241845,8.85469701257534,92.8131289035082,38.9027224462479,48.4424297611695,47.4836670681834,72.2598266170826,80.8321845198516,32.8560971536208,41.8054894581437,96.5334611977451
"4",492.776378261569,79.2639098211657,67.2780865558889,91.9593705821317,35.0436791700777,45.799831336597,59.632133589359,92.3873238721862,71.6589247495867,52.744275103556,51.874959718436
"5",400.864023489221,89.6646897576284,49.1945939699654,19.7466887012124,56.4006389193237,75.0643160992768,27.7552157358732,82.6734879922587,41.8971662768163,76.0100329592824,48.4614289624151
"6",139.520507964116,36.2833647655789,48.2610732191242,33.1389317272697,9.33145504654385,91.8788387128152,21.7358908865135,6.62526280200109,35.8066213685088,57.6988468684722,51.8028144922573
"7",373.365681806872,68.0052913723048,16.6943013314158,69.1975339625496,86.4655780612957,59.1623289119452,61.6248166365549,53.1102032803465,40.9182583710644,23.7438793350011,86.526145362528
"8",205.693415348942,58.3603450343944,82.3944475792814,87.7223860158119,43.3574928354938,7.07005373458378,2.47043053642847,3.08654643408954,60.1353612209205,91.573558697477,89.2178452797234
"9",373.189626324385,48.6463195432443,34.027809131192,34.9931692851242,87.5840047674719,95.9334883699194,99.6700182016939,67.9883878291585,43.9389461374376,57.4565977863967,97.6493832424749
"10",265.873438321715,56.8755472411867,65.7008039872162,34.6669724734966,76.970562037779,23.490176061634,59.5413945002947,26.2531603018288,13.7077093555126,16.5374785130844,48.9418067589868
"11",315.711420258699,3.78772066766396,59.4225969379768,66.1553017189726,86.4361722096801,23.5287235206924,53.3216871002223,99.3351248134859,72.7605865367223,45.2962184203789,28.3253542312887
"12",310.801566546548,11.497580176685,91.657860663021,26.4388483746443,51.4441746841185,73.9842811708804,66.3454460243229,97.9013344675768,47.2543746838346,76.1913114071358,35.70760247414
"13",242.875180703208,18.6068219584413,79.2843265426345,73.3018190248404,5.15665540075861,77.917069589952,16.528215154307,62.5753689515404,52.788903283421,76.3314485761803,92.7710560956039
"14",292.919914655025,38.202936966205,33.7754990831017,44.9586764681153,41.5245731249452,59.7427319530398,96.6525395349599,36.3710128183011,78.1377750707325,38.5056775603443,90.4769537628163
"15",354.343913103125,69.2073144763708,25.1211815334391,67.2035480700433,47.3856324187946,10.9699400656391,19.8827016071882,65.2493058976252,78.6851772996597,22.1819820597302,69.9117163189221
"16",439.325567507076,88.4031731474679,87.1190330325626,73.0622634547763,68.723589324858,22.9104330870323,3.43276262725703,93.1322803650983,34.6450491887517,62.2286037940066,11.7723689049017
"17",230.406733367607,47.2793696657754,27.536328388378,41.1748074954376,21.160707248142,7.46632904233411,68.2897310720291,13.0246479264461,15.8323659396265,76.6779357939959,28.4974504341371
"18",329.582374002948,35.4432951251511,36.5206715548411,42.9687036443502,63.5129248762969,66.6014500106685,13.9052329165861,99.7239885721356,16.927933152765,17.3063075337559,98.3962762316223
