"","y","x.1","x.2","x.3","x.4","x.5","x.6","x.7","x.8","x.9","x.10"
"1",455.493139657447,78.515745265875,74.369156224886,39.9350267485715,82.4260438485071,9.18404857139103,47.2088563500438,56.5989508675411,31.1928426760715,33.1226247472223,83.6898873797618
"2",150.060270681284,6.48088870034553,80.5764454728924,17.8225433572661,2.93110725213774,96.735654390417,42.8422770539764,16.5621145798359,89.1078937056009,34.2316229627468,35.9813572841231
"3",168.524523982122,30.2533846921287,39.7794059538282,35.8924624442589,63.9543015852105,48.9649152867496,7.95887508033775,60.503256435506,36.289793291362,6.14330530376174,13.3704736256041
"4",331.579376029056,79.9292717133649,82.0283225304447,79.3297225027345,20.5273066486698,11.5363686720375,48.7101297357585,64.3756796577945,76.3925257024821,34.9742418392561,3.16748534748331
"5",271.849445181805,32.8267899109051,89.095060165273,50.5959612347651,92.5681041814387,92.1061533640604,20.0013869840186,53.3468995150179,69.4091650273185,29.0485109195579,49.3950890980195
"6",319.09592960276,38.5344392040279,44.5996000885498,76.93447712739,49.2522663231939,76.5522253974341,35.0457872061525,72.2970109775197,78.4983553858474,44.1771522546187,80.9226989843883
"7",369.176396242683,73.9546506255865,46.9347783066332,9.0273911615368,79.2322493570391,59.1415195758455,67.9226004797965,91.0981083032675,33.6029953060206,77.1067097415216,43.3599148618523
"8",387.494359998596,44.1218246633653,90.7136059254408,33.6965295816772,91.8947795629501,10.0374737246893,47.3906765014399,71.2385679637082,31.2689291925635,39.6257895382587,91.9021185268648
"9",354.949850759835,96.448193219956,25.3868357767351,5.15510700130835,89.1557783763856,69.4193018747028,8.2029000907205,83.732858132571,73.7881848341785,8.34661221271381,7.17295590182766
"10",146.297110318317,9.00110783288255,95.730741671985,64.5064881436992,70.8400820002425,88.0757824259344,81.7485181866214,76.8014688885305,87.7386164229829,47.3712251929101,8.53111992916092
"11",383.284371682548,87.8864542602096,99.6773536389228,3.7863263359759,6.90295724268071,50.9391179704107,47.9048013384454,19.4660939418245,4.36605306016281,12.1536070930306,23.3225216849241
"12",276.170679940764,21.7639140929095,98.2741879026871,24.5266129712109,71.5323760160245,40.3371542571113,51.5233063669875,94.7422775311861,67.1074107545428,21.6615842168685,56.6112304416019
"13",389.757620333759,95.0385545401368,25.2956223599613,91.3921767771244,12.1419163371902,89.2148340202402,74.4347581351176,62.9019778321963,64.9815908020828,80.2333122484852,34.4452171928715
"14",379.116150875831,83.9252289982978,90.1611215118319,56.7943565961905,29.9430024153553,18.1093226096127,54.3734217353631,96.5091165320482,52.9652427115943,10.5194264976308,12.9164290383924
"15",457.555938852473,89.3067360396963,29.4894278685097,19.0690543113742,84.5068097910844,79.4392892301548,70.1197687888052,79.5148147270083,56.0976133551449,54.5226850912441,78.6733128603082
"16",455.006131938055,79.0004407400265,89.1324077674653,71.462592816446,5.32969239889644,70.3427915095817,45.2192115311045,37.9326636635233,94.1794974540826,40.3500257381238,81.2088034411427
"17",311.951475890574,63.6922182841226,97.092333891429,51.6373291425407,43.3633584976196,59.7350530442782,30.4006150865462,94.2386733740568,37.2658637824934,9.89516128203832,6.74491790216416
"18",492.828633163181,94.9631443175022,34.9312522313558,94.2048697913997,97.8354868649039,74.46621995233,9.87365361605771,44.919703962747,96.9628960185219,13.9698135631625,96.4783429026138
"19",313.629030151069,32.6972892952617,60.2916321475059,94.7331867034081,8.57591453171335,38.4033792400733,29.5638532699086,54.7081094924361,14.0879674707539,71.4781446708366,88.4947367894929
"20",356.767623695806,69.3284698470961,51.5527862329036,69.4618523065001,80.5962988235988,95.1062878824305,70.5377777239773,72.5035895693582,44.2669286506716,23.0769892353565,46.8060996162239
"21",210.172443449525,34.9019853495993,11.5859798975289,45.8535270404536,10.4039171664044,23.6523500839248,82.2610983813647,25.056006121682,4.13904509227723,62.5422612554394,51.4243130814284
