"","x","y"
"1",0.457768861670047,2.49225666055287
"2",1.57035711687058,7.68691647094302
"3",1.80056469514966,10.2041317863268
"4",0.935737846419215,6.14805391996461
"5",1.53232738748193,6.9832041683606
"6",1.27722010621801,2.11610409445002
"7",1.89254636690021,12.746425738531
"8",1.96017875010148,15.8940784146831
"9",0.555972058791667,1.23834611995634
"10",0.800324609037489,1.09835511949404
"11",0.380645992234349,0.712701973409841
"12",1.97093260707334,15.4156651927484
"13",1.83708029799163,14.1106582755877
"14",0.711942840367556,1.02972803190021
"15",1.17158640176058,1.8062809001945
"16",1.10685610491782,2.09602567032535
"17",1.97420931933448,14.4381239484703
"18",1.348883704748,8.35875375679578
"19",1.30911134928465,8.10679703510331
"20",0.879966986365616,1.76352885177032
"21",0.0328542394563556,2.42098560359746
"22",0.308605696540326,2.58152716196301
"23",1.57269267551601,9.79553178386785
"24",0.624020727351308,0.143055461482729
"25",0.839950233697891,2.75089727937847
"26",1.47072790795937,7.88909178171083
"27",1.78835235210136,12.4584441452795
"28",0.623783279210329,2.83559794614811
"29",1.95641303388402,15.3128258781237
"30",1.38927530683577,10.7542085838903
"31",0.591279607731849,1.52727256540201
"32",0.289610119536519,5.56961338453956
"33",1.58644108148292,5.94523677238256
"34",1.22942243888974,4.12397970686177
"35",1.69335263594985,11.7081196824987
"36",1.51486413320526,10.5015488981809
"37",0.259296010714024,-0.520259201196985
"38",0.900304431095719,8.20096937777631
"39",0.694829675368965,-1.3067125944174
"40",0.0895822611637414,-1.42502001752786
"41",1.7146878731437,11.3204463916857
"42",1.27298870356753,2.10968371048252
"43",1.07888232450932,4.97686977782423
"44",0.261258284561336,1.04913265291929
"45",0.167711943387985,-1.42689512695284
"46",0.634615257848054,5.69615764191145
"47",1.23422844754532,2.04829125468491
"48",0.928645543754101,6.78837699201393
"49",1.11874682689086,2.34079941287137
"50",1.61634856974706,8.89781239907008
"51",0.429257394745946,-3.72361225182156
"52",1.36672355839983,3.55306797988302
"53",1.63946560351178,11.4832238277506
"54",0.0889764963649213,4.2450841231619
"55",1.98524533445016,16.3883131478129
"56",1.85007061110809,10.2745555123539
"57",0.831698887050152,2.79579727055504
"58",1.92926275916398,17.1885117678238
"59",1.7736589834094,9.40593357848328
"60",1.63851691875607,8.96368525316853
"61",0.0424091215245426,-0.128211933291476
"62",1.3785205851309,10.5594560841991
"63",1.35580587992445,4.52831595602078
"64",1.33228999841958,8.57450604868598
"65",1.39074375992641,4.24939538372063
"66",1.76191788213328,13.9997275168691
"67",1.57329930970445,5.4384465443037
"68",1.60609805304557,10.6204952704712
"69",1.01060548610985,4.27707042193997
"70",1.1448054080829,4.66638563776017
"71",0.0716442679986358,-0.582177741776226
"72",0.17342777736485,0.0195890071416389
"73",1.76109287003055,10.1291209788936
"74",0.365618659649044,-1.33561047990424
"75",1.40477919345722,3.57325160304674
"76",1.24919859319925,7.02796022144095
"77",1.53575747087598,10.5501630681536
"78",1.55689419619739,7.80295676091073
"79",1.17915699118748,1.51841049601153
"80",0.56660580355674,-1.17026737890326
"81",0.496950368396938,-0.379838205895844
"82",0.505866611376405,3.06458118305939
"83",0.292054452002048,-1.68430219017522
"84",1.39356343494728,7.42863140574599
"85",0.196133813820779,0.736060297931318
"86",0.786187885329127,0.722984382980336
"87",0.943746493197978,5.12248986758119
"88",1.8367547201924,14.5502327794113
"89",1.46038938406855,9.27986110646388
"90",1.13352845143527,2.48380038840501
"91",1.29651350481436,3.74528096321731
"92",0.427373902406543,3.32801834659158
"93",1.6285404455848,9.94141772681093
"94",1.54316079709679,10.4789783627239
"95",1.42998039349914,8.27157872600545
"96",0.464096690993756,1.63232790785623
"97",0.958181899040937,-0.522324888462545
"98",0.648855180945247,0.66946923498117
"99",1.36847363272682,5.72973620359508
"100",0.576612741686404,2.20269726800985
