"","y","x.1","x.2","x.3","x.4","x.5","x.6","x.7","x.8","x.9","x.10"
"1",456.380411283001,66.4631921041291,54.8378688930534,39.719086212106,55.2489579406101,67.7619835699443,82.8281088909134,52.2668020513374,25.6818895789329,96.0394271749537,12.4337645894848
"2",454.99944726285,59.1294924248941,64.1150474841706,30.5459964142647,17.1953478576615,24.5990992255975,26.3950846937951,79.5440642749891,56.3524448452517,67.6451907325536,42.248779221205
"3",353.318662731965,24.3004130984191,66.6176375444047,55.4943880010396,39.6194023645949,45.3693542303517,36.9303755369037,47.2208784529939,27.1877859656233,10.5437867222354,57.2000552543905
"4",285.145944862094,19.5630410811864,39.5636169495992,96.1122915684246,51.9724924489856,65.3826635319274,78.3803642590065,37.9810746172443,98.2654834429268,84.6924112641718,6.40815154416487
"5",577.804775298877,54.3983234099578,99.2531808407512,80.7060279629659,77.3911134828813,40.4282993990928,49.5129652963951,8.68091696710326,23.9592321366072,3.43027993268333,43.9161782460287
"6",449.520597655408,48.1820090503898,79.857252410613,39.4255619542673,35.0636903226841,21.6063742048573,28.2090272160713,21.7029135164339,35.07617158629,39.7017257672269,22.7177426759154
"7",501.849157918833,59.1451536987443,58.8249856757466,89.333212321857,40.2923518405296,27.3392523706425,82.2830430336762,39.1436145380139,31.1367806352209,82.9064007154666,35.8717605683487
"8",711.475247477405,90.5952147156931,89.5958420287352,98.4365058045369,75.0292245848104,2.82569090370089,18.0362046405207,85.4719885396771,61.2844553410541,24.6179690689314,23.8140852758661
"9",509.771473859315,63.7847037741449,73.8747156651225,42.1227511924226,29.9544240366668,80.7014274359681,75.866696878802,42.2057018380146,23.2488449781667,27.2977373783942,42.3524553922471
"10",363.393051240327,54.8419210319407,22.2164949672297,73.7067609899677,26.3184630661272,54.3659024725202,58.3123131187167,20.4687371342443,61.161944224732,8.15366836427711,5.7741945120506
"11",453.080123931818,55.5417988281697,61.1921449406072,52.7822317851242,78.1978057164233,83.1838529442903,35.1108172631357,82.88433721615,99.2806636113673,49.6472935068887,36.6242905613035
"12",483.651889180059,50.8206369569525,64.545971857151,61.485658848891,45.2435249637347,48.7437040607911,51.0638598883525,62.6881144444924,18.6379357171245,63.8701636912301,99.2459104512818
"13",314.667628663517,2.45738553325646,98.7258215968031,25.6486761053093,16.509964163648,96.1079088430852,30.5502607766539,74.2131891925819,13.2373467471916,33.4012291650288,54.3721059819218
"14",416.285209478998,30.0279822191224,91.4480883690994,19.629842341179,4.42721097753383,75.1751105512958,2.61782686947845,75.1278290820774,30.3179576629773,49.0672231959179,86.7196818324737
"15",633.497047142234,75.0244929711334,85.0796026592143,94.2304065690842,87.6147810937837,31.7104034731165,22.4855506182648,42.9212768434081,73.6895102411509,60.2414035215043,23.125616515521
"16",311.128671168767,21.6582026553806,35.0726951730903,84.4804679378867,8.12370584951714,31.2082895596977,81.9410636117682,90.0874219853431,51.3926459096838,33.3982649971731,88.483684363775
"17",632.985990233719,82.2363300062716,90.1790246283635,64.9891012597363,93.0090262014419,14.427543467842,8.61077024228871,93.203750035027,18.7082149807829,62.9223680228461,7.0274161498528
"18",435.138495638793,48.8490954919253,82.4705399044324,6.12734843371436,84.8511663374957,40.1417138148099,36.3041760609485,71.4077514929231,86.8872438929975,22.0212506824173,50.0732441004366
"19",569.032657089941,81.9601086368784,77.4480580480304,26.5074929848779,10.557505184086,7.17811076389626,51.1948374707717,10.2972052334808,44.4950033603236,17.0199274884071,28.3879472792614
"20",479.502787068487,74.111766758142,25.4593879547901,74.9598854018841,46.3967625477817,74.8151699493174,2.43461572867818,66.041240933584,87.835677891504,96.281027992256,72.7011130151805
"21",356.29723962201,26.5184755453374,41.4889311247971,88.1144741333555,86.9723229971714,91.8040340889711,43.6674951291643,89.6361448322423,22.2565962655935,14.9561871169135,96.2265774162952
"22",200.496040153465,12.7075278819539,37.2254892697092,34.9467480967287,23.5661289789714,47.6344629880041,21.443554752972,78.0724619338289,89.9362386832945,60.1979526553769,34.9938783794641
"23",268.268521217991,19.3138842359185,42.8732280319091,46.6484639083501,1.92527724965475,10.8569072284736,63.4303871525917,69.0892033730634,73.250480530085,60.0588472608943,61.2380655009765
"24",255.0489001804,29.2230388990138,5.57081171986647,80.2154131887946,64.0670068555046,55.1656937887892,44.9026317149401,18.9409890337847,67.7168994564563,17.8571445241105,69.0148295580875
"25",500.2855265677,71.1955006073695,35.4656042477582,90.0972223454155,45.5807504823897,25.7374509917572,31.2413603293244,32.1494561883155,13.448122602189,19.4508754168637,45.7289773845114
"26",377.994042145248,53.8089184458368,57.5446358029731,3.9104538038373,42.3479311154224,25.6899027391337,26.6976050429512,75.0013614161871,69.4958708095364,28.5341053076554,22.5896082937252
"27",115.505475847202,15.7769594243728,8.44334346358664,17.5672814962454,45.0479422323406,41.6353611920495,79.0846950607374,35.0678107824642,10.9864599837456,11.7471651339438,28.3468223891687
"28",528.444446160455,95.2104616849683,28.1059777117334,52.4138850625604,11.7732852208428,84.6850622503553,4.42784926155582,61.7474326544907,95.842738032341,29.5850610753987,35.105943660019
"29",548.031578161642,72.1886462506372,96.2644943592604,9.6616529407911,32.7111727276351,7.23020961671136,45.0399382461328,74.1012842494529,80.8622499078047,41.9662734130397,6.52700705477037
"30",308.488433984116,17.8693962073885,66.7256917154882,46.0423236677889,99.2734632254578,68.9130314509384,44.0396862619091,43.791879537981,21.8469045923557,27.333219479071,33.8209331452381
"31",456.247000992165,52.3004912817851,75.3074841019697,31.5401500442531,42.2323750613723,9.39887734898366,91.9063806072809,53.8380392582621,90.5115072387271,72.1387805505656,41.3520316607319
"32",236.821081914218,29.5508828803431,27.5965438508429,38.7488952593412,17.8010779193137,4.22392388992012,15.996918907389,11.2908667870797,25.8649349885527,98.1142991497181,13.323679092573
"33",677.50885278212,83.8372850497253,85.3914726441726,65.955827093916,70.0854649008252,85.8238443413284,50.7643523891456,3.03088894789107,87.7938476412091,84.6531880875118,97.7054833853617
"34",221.131794656748,32.8690339128952,33.4993753083982,1.19930368452333,89.5229611312971,25.697853225749,82.6979391269851,68.8193130961154,18.351047690725,68.0075628575869,8.1009697674308
"35",310.222488061413,19.56581766624,75.2520626962651,15.3905800199136,11.6684775138274,4.45666161575355,2.05597753776237,16.4005015310831,99.2946214498952,13.5394854997285,47.0235873765778
"36",566.107667565434,79.5845346075948,95.5308673789259,1.74560030899011,78.5019455519505,25.2222893782891,81.9375036875717,97.0287635826971,28.9277730116155,21.0738829185721,5.09988071583211
"37",272.783273170639,33.4245540653355,14.3608994104434,83.6130244161468,65.5453879707493,9.36735737603158,99.5196306167636,41.8682842878625,29.9088976122439,86.4472585192416,19.3501810701564
"38",387.807004880917,50.3038976471871,53.3794579240493,19.6447255082894,60.7588763819076,21.8505367559846,8.42289668461308,15.5700211797375,95.5969644081779,22.0794197451323,50.5769469356164
"39",417.220632062151,44.5835845787078,48.6675621315371,70.3572547705844,38.79528915626,43.8130503708962,39.7070744356606,47.2436167479027,72.182500459021,46.248883980792,82.9923516486306
"40",482.586759139446,89.5238930522464,14.9920262426604,60.0151072987355,5.20225242804736,23.6125452576671,68.8980210234877,96.8587831377517,76.4022031126078,98.792433130322,37.6011854440439
"41",604.160544390753,85.7161821164191,59.0004099635407,62.2182976196054,54.1186588888522,72.0072666583583,85.9897590707988,38.9514361878391,10.6142660158221,85.4285389413126,80.2990366937593
"42",298.211486700354,39.4815369804855,6.19918983476236,70.1003614601213,68.0129992552102,41.9803333410528,78.2601505364291,20.1629114737734,70.7034374717623,22.6347915001679,93.5611142893322
"43",415.696648615424,89.8938886732794,2.10328134265728,2.29764517769217,4.94042562996037,49.5695228020195,18.5807771997061,91.4498019465245,9.8780864526052,69.1815801351331,87.7307441227604
